vostok_sim_27896350.trees.vcf	0.5891477789464526	0.558447387239356	0.05579822058937945	2.979089504866857	16992.87657280997	0.07314773301101246	-2599.1890689737324
vostok_sim_24610961.trees.vcf	0.5709282970660577	0.586158550986031	0.05958029218346779	3.097684102442239	16955.925784568648	0.07211877495245192	-2698.4871226812757
vostok_sim_28148871.trees.vcf	1.1840076492185392	1.202519277494677	4.305858305002902	2.641842884944238	7708.361271177561	0.07308159853437501	-3164.793178381959
vostok_sim_19091005.trees.vcf	0.7450471014617889	0.7357988303009886	1.621293222916476	4.273937056125747	12493.92672470293	0.07285846430743895	-3121.015535542137
vostok_sim_19737582.trees.vcf	0.5832095075823218	0.5549049953214015	0.044418643484096236	1.185460240608833	16924.7232627078	0.07376547484942002	-2444.9207881478656
vostok_sim_20671385.trees.vcf	0.6144044779438538	0.6073857355811735	0.8691307847127163	4.89999705760244	14940.481924800413	0.07544800337348104	-3256.609962883278
vostok_sim_24610961.trees.vcf	0.5672648600376776	0.5620561040797231	0.047962992460820905	2.36862164622393	17122.261751975228	0.07211877495245192	-2622.3650452045904
vostok_sim_20038503.trees.vcf	1.0439323032058652	1.031654448965828	3.4033716370505456	3.000048678666615	8767.702260185504	0.07293842062683527	-3274.81154321878
vostok_sim_26818296.trees.vcf	9.399157926252759	7.228822007392793	9.631928286476809	0.2571954111558722	1544.1136761801276	0.074277028449175	-11605.22094719141
vostok_sim_19737582.trees.vcf	1.2789102633473899	1.220237753454643	4.514589526097223	2.479368385990761	7227.475385302348	0.07376547484942002	-3140.056185397753
vostok_sim_19091005.trees.vcf	2.0779377389129494	2.0582137871974777	7.8698518417241825	1.5265206170358925	4473.385181253343	0.07285846430743895	-3121.7083161204832
vostok_sim_16329606.trees.vcf	4.070956606720234	4.61781147600855	8.782719794080533	0.894063015082907	2471.6195327692444	0.0740780474640002	-4521.395826546791
