segsites pi thetaW tajD het_o fst dxy ibs_bw_mean ibs_bw_skew ibs_bw_blocks_over_1e5 ibs_wi_mean ibs_wi_skew ibs_wi_blocks_over_1e5
398235 0.0019066453846153842 0.001891858134815588 0.012089400248564551 0.22762514595653308 0.06550318230227614 0.0019404328440653785 556.1760387300195 140.20933585632318 103 568.6761244726997 879.3575496113957 222
400455 0.0018979796153846156 0.0018893896044859582 0.015382781588676222 0.22764667690502055 0.06835068609723532 0.0019557164297926387 553.299955266404 133.50824702950848 131 565.1974560241065 881.450326418622 216
400106 0.001894199487179487 0.0018808555424892383 0.021182588458698706 0.2274021134399384 0.06705409327834909 0.0019559107700653816 552.3015628823734 125.97879014308072 92 565.0373244160199 878.5238601251044 246
400768 0.0018870076923076923 0.001878316482721619 0.020511557413305948 0.2281924954088151 0.06583211384147636 0.0019574307964466413 550.723842196236 275.2604554998922 109 563.9784776225322 882.7659172088901 216
401495 0.0018973658974358975 0.0018909882717470519 0.01926364589993285 0.22894656222368895 0.06469966874775804 0.0019590588119338926 549.7543520140232 106.04523477251578 103 561.8032110749289 887.184952685088 186
399511 0.0018957341025641029 0.0018885432512300853 0.010406643170095119 0.22716658615157034 0.06656158806685701 0.0019468771311686726 554.5646845416977 2657.2739447443228 89 565.4973037554228 881.1546098862957 222
402634 0.001895928717948718 0.0019024375505140015 0.011100600705947433 0.2271647451531664 0.06603183706569568 0.0019619482086432605 549.2078362114135 306.5912737256287 100 560.7515027124158 880.4042964733877 212
400669 0.0018898216666666664 0.0018824306999376688 0.009783004473441817 0.22770004667194124 0.06750052619731545 0.001952966202800097 554.1086472610145 1174.8110121022992 112 566.0071895042025 883.6553497953021 206
400401 0.0019023279487179487 0.0018941385866439126 0.017433339341224426 0.2287875155156955 0.061359324803634055 0.0019496063262109862 551.3799975417487 978.5631888105812 112 563.5487815932365 882.1291338754194 220
400935 0.001902888846153846 0.0018913644287496623 0.01012204124171008 0.227797772706299 0.06494990277839043 0.0019519742382384457 551.4377195663135 1405.1685781997212 81 563.7084533254687 881.9729900252069 222
400858 0.001901461794871795 0.0018906591343697682 0.011061534517928769 0.22755726466728865 0.06597101688703745 0.0019531274881839926 552.2390693083212 111.2202964548567 108 564.6371929910438 881.2119305247996 204
401953 0.0019092946153846154 0.0019021084131367173 0.015033555368089115 0.22838366674710733 0.06297853139238582 0.0019575264898859007 550.0302748790516 170.01343573347054 90 562.0853172405305 884.4860416237884 200
398843 0.0018924575641025643 0.0018815608368691326 0.017069825023298936 0.22770639073520157 0.06651557739064617 0.0019469675647808314 554.328144564531 69.1119872147054 108 566.9922389808975 879.9798259954612 212
